summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
220119523,0627510,2012-03-30 01:03:00,,EMPLOYEE IS STRUCK-BY GATE  AND IS KILLED WHEN CHARGED BY ST,"ANIMAL,HEAD,TRACTOR TRAILER,STRUCK BY,TRACTOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220163364,0936100,2012-04-28 03:04:00,,EMPLOYEE DIES FROM LABORATORY INFECTION,INFECTIOUS DISEASE,,,,,,,X,,,2017-02-24 01:00:54.645861
220279756,0524700,2012-07-31 09:07:00,,EMPLOYEE DIES FROM BLUNT FORCE TRAUMA IN FALL AT WORK SITE,"WOOD SLAB,HEAD,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220175756,0523400,2012-02-22 06:02:00,,EMPLOYEE FINGER IS AMPUTATED WHILE INSPECTING MILLED HOLES,"STEEL PLATE,FINGER,AMPUTATED,CAUGHT BETWEEN",,,,,,,,,,2017-02-24 01:00:54.645861
220813703,0627700,2015-10-21 09:10:00,,EMPLOYEE FALLS FROM 3RD STORY BALCONY,"FALL,GUARDRAIL",,3,,,,,,,,2017-02-24 01:00:54.645861
220149157,0215800,2012-04-16 06:04:00,,EMPLOYEE IS CRUSHED WHEN TRACTOR OVERTURNED IN THE VINEYARD.,"OVERTURN,AGRICULTURE,AGRICULTURE MACHINERY/VEHICLE,CRUSHED,CHEST,PESTICIDE,TRACTOR,UNEVEN GROUND",,,,,,,X,,,2017-02-24 01:00:54.645861
220916563,0418100,2016-12-21 08:12:00,,EMPLOYEE IS CRUSHED AND KILLED BY PIPE,"CAUGHT IN,FALL,FALLING OBJECT,MACHINE GUARDING,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220844971,0213400,2016-04-15 01:04:00,,EMPLOYEE IS STRUCK AND PINNED UNDER FORKLIFT AND DIES FROM C,"CRUSHING,MATERIAL HANDLING,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220711220,0626000,2015-02-05 05:02:00,,EMPLOYEE WAS HOSPITALIZED AFTER BEING STRUCK-BY HIGH PRESSUR,"PRESSURE RELEASE,TEST EQUIPMENT,WATER PIPE,BOLT,STRUCK BY",,,,,,,,,,2017-02-24 01:00:54.645861
220845986,0418800,2016-04-15 02:04:00,,EMPLOYEE IS ATTACKED AND KILLED BY TIGER,ANIMAL,,,,,,,X,,,2017-02-24 01:00:54.645861
220768543,0950624,2015-05-12 05:05:00,,EMPLOYEE FALLS 25 FEET FROM PLATFORM AND FRACTURES SKULL.,"PLATFORM,CONVEYOR,ELEVATED WORK PLATFORM,GUARDRAIL,FALL,CONVEYOR BELT,SKULL,ANIMAL",,,,,,,X,,,2017-02-24 01:00:54.645861
220746853,0627510,2015-03-05 08:03:00,,EMPLOYEE DIES FROM CARDIAC ARREST AFTER HAVING ASTHMA WHILE ,"RESPIRATOR,CARDIAC ARREST,HEART ATTACK,CARDIOVASC SYSTEM,RESPIRATORY TRACT,RESPIRATORY",,,,,,,X,,,2017-02-24 01:00:54.645861
220841647,0627510,2016-04-03 09:04:00,,EMPLOYEE IS CAUGHT BY MOVING CONVEYOR BELT AND KILLED.,"CAUGHT IN,RAILROAD CAR,ELEVATED WORK PLATFORM,MACHINE GUARDING,RAILROAD,OIL WELL DRILLING/SERVICING,FLOWING MATERIAL,CONVEYOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220701775,0830300,2015-01-15 01:01:00,,EMPLOYEE IS KILLED BY OVEREXPOSURE TO HYDROGEN SULFIDE.,"RESPIRATORY,INHALATION,OVEREXPOSURE,HYDROGEN SULFIDE",,,,,,,X,,,2017-02-24 01:00:54.645861
220701809,0216000,2015-01-08 10:01:00,,CONCRETE WORKER IS STRUCK BY FORKLIFT AND SUSTAINS MULTIPLE ,"STRUCK BY,SPRAIN,WALL,CONCRETE FORM WORK,ELBOW,POWERED INDUSTRIAL VEHICLE,CONSTRUCTION,CONCRETE,CONSTRUCTION VEHICLE,BACK",Q,0,24,,E,,,,,2017-02-24 01:00:54.645861
220701999,0830300,2015-01-26 08:01:00,,EMPLOYEE IS CRUSHED AND KILLED BY THE FALLING LOAD FROM HOPP,"STRUCK BY,POWERED INDUSTRIAL VEHICLE,OIL WELL DRILLING,RIGGING,HOPPER,UNSTABLE LOAD,CRUSHED,FALLING OBJECT,FRACTURE,DRILL,SKIN",,,,,,,X,,,2017-02-24 01:00:54.645861
220703037,0625400,2015-01-19 05:01:00,,WORKER IS STRUCK AND KILLED BY MOTOR VEHICLE ON HIGHWAY.,"STRUCK BY,HIGHWAY,MOTOR VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220705628,0626000,2015-01-27 12:01:00,,ONE EMPLOYEE IS KILLED; TWO EMPLOYEES ARE BURNED IN FLASH FI,"OXYGEN,ACETYLENE,ACETYLENE TORCH,FLAMMABLE VAPORS,FIRE,WELDING,TORCH",,,,,,,X,,,2017-02-24 01:00:54.645861
220707061,0521100,2015-02-02 11:02:00,,EMPLOYEE FALLSL FROM A LADDER.,"ABDOMEN,CHEST,FALL,NECK,HEAD,LADDER",,,,,,,X,,,2017-02-24 01:00:54.645861
220707822,0626000,2015-01-12 08:01:00,,EMPLOYEE IS KILLED IN FALL THROUGH GRATING.,"ACCESS/EGRESS,GRATING,FALL,STRUCK AGAINST,STRUCTURAL COLLAPSE",,,,,,,X,,,2017-02-24 01:00:54.645861
220708424,0419400,2015-02-04 07:02:00,,EMPLOYEE DIED AFTER BEING STRUCK-BY A TRACTOR-TRAILER BACKIN,"PINNED,ARM,CHEST,LACERATION,MOTOR VEHICLE,TRAILER",,,,,,,X,,,2017-02-24 01:00:54.645861
220708838,0625700,2015-01-30 01:01:00,,EMPLOYEE IS KILLED IN FALL WHEN METAL GRADING DECK COLLAPSES,"STRUCTURAL COLLAPSE,STRUCK AGAINST,FALL,METAL DECKING",,,,,,,X,,,2017-02-24 01:00:54.645861
220710222,0729300,2015-01-15 04:01:00,,EMPLOYEE IS SHOT AND KILLED AT WORK.,"WORKPLACE VIOLENCE,GUNSHOT,HOTEL,CHEST",,,,,,,X,,,2017-02-24 01:00:54.645861
220710420,0214200,2015-02-05 11:02:00,,AN EMPLOYEE WAS ELECTROCUTED WHILE REPAIRING A CABLE LINE.,"WIRE LINE,ELECTRICAL,POWER LINES",,,,,,,X,,,2017-02-24 01:00:54.645861
220265151,0418200,2012-08-08 12:08:00,,EMPLOYEE IS STRUCK AND KILLED WHEN FORKLIFT TIPS OVER,"OVERTURN,PINNED,STRUCK BY,POWERED INDUSTRIAL VEHICLE,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220265755,0213900,2012-07-26 10:07:00,,EMPLOYEE ELECTROCUTED WHILE INSTALLING GROUND IN ELECTRIC TR,"ELECTRIC SHOCK,ELECTRICAL BOX,ELECTRICAL CABINET,GROUNDING ELECTRODE,ELECTROCUTED",C,,,,B,,X,,,2017-02-24 01:00:54.645861
220266753,0627700,2012-08-07 12:08:00,,EMPLOYEE DIES FROM HEAT EXHAUSTION,"HEAT,HEAT EXHAUSTION",H,2,,,A,,X,,,2017-02-24 01:00:54.645861
220268957,0317900,2012-08-21 12:08:00,,EMPLOYEE IS STRUCK BY TRACTOR-TRAILER BACKING UP AND IS KILL,"STRUCK BY,TRACTOR,TRACTOR TRAILER,CRUSHED,BACKING UP,TRACTOR--TRUCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220277354,0523300,2012-01-16 04:01:00,,EMPLOYEE AMPUTATES FINGERS IN SINGLE HEAD NOTCHER,"CAUGHT BETWEEN,FINGER,AMPUTATION",,,,,,,,,,2017-02-24 01:00:54.645861
220278956,0830600,2012-06-28 12:06:00,,EMPLOYEE DIES IN FALL FROM PIPE WHILE LOWERING THE WIND WALL,"PIPE,WORK SURFACE,FALL,RIGGING,LOST BALANCE",,,,,,,X,,,2017-02-24 01:00:54.645861
220282750,0625700,2012-07-12 11:07:00,,EMPLOYEE ELECTROCUTED WHILE CONNECTING RESIDENTIAL SERVICE,"WRENCH,ELECTRICAL,ELECTRICAL CABINET,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220283956,0625400,2012-06-15 12:06:00,,EMPLOYEE DIES OF HEART ATTACK POTENTIALLY DUE TO EXCESSIVE H,"CARDIOVASC SYSTEM,CONSTRUCTION,HEAT EXHAUSTION,HEART ATTACK",I,,60,G,A,,X,,,2017-02-24 01:00:54.645861
220285951,0317700,2012-07-06 01:07:00,,EMPLOYEE ELECTROCUTES HIMSELF WHILE INSTALLING OVERHEAD POWE,"COMMUNICATION WORKER,ELECTROCUTED,ELEVATED WORK PLATFORM,POWER LINES",,,,,,,X,,,2017-02-24 01:00:54.645861
220288955,0215000,2012-07-16 11:07:00,,EMPLOYEE IS INJURED FROM A FALL DOWN AN ELEVATOR SHAFT,"ELEVATOR,FALL,FRACTURE,ELEVATOR SHAFT",B,10,,,A,,X,,,2017-02-24 01:00:54.645861
220293757,0523300,2012-07-27 03:07:00,,"OIL PIPELINE RUPTURES AND SPRAYS 92,400 GALLONS IN CRUDE OIL","RUPTURE,SPILL,OIL LINE",,,,,,,,,,2017-02-24 01:00:54.645861
220295752,0316300,2012-07-13 10:07:00,,EMPLOYEE DIES WHILE ON DIVE LOCATION,"ASPHYXIATED,DIVING,DROWNING",,,,,,,X,,,2017-02-24 01:00:54.645861
220341564,0728900,2012-05-25 07:05:00,,THIRTY-EIGHT EMPLOYEES SUSTAIN RESPIRATORY TRACT AND EYE IRR,"RESPIRATORY,RESPIRATORY TRACT,AMMONIA,EYE,LUNG,LEAK,EVACUATION,ANHYDROUS AMMONIA,VAPOR",,,,,,,,,,2017-02-24 01:00:54.645861
220227151,0419700,2012-07-17 11:07:00,,EMPLOYEE KILLED IN ROADWAY VEHICAL COLLISION.,"STRUCK BY,LAWN MOWER,MOTOR VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220285555,0729700,2012-05-07 02:05:00,,HIGHWAY WORKER'S HAND IS CAUGHT IN MORTAR MIXER AND AMPUTATE,"CAUGHT IN,MIXER BLADE,INADEQUATE MAINT,HIGHWAY,MACHINE GUARDING,HAND,LOCKOUT/TAGOUT,CONSTRUCTION,CONCRETE MIXER,CONCRETE,AMPUTATED,ROAD PAVING",I,0,0,,C,,,,,2017-02-24 01:00:54.645861
220910608,0552700,2016-11-23 12:11:00,,EMPLOYEE IS STRUCK BY SNOW PLOW AND KILLED,"STRUCK BY,TRUCK,SNOWPLOW BLADE",,,,,,,X,,,2017-02-24 01:00:54.645861
220211353,0418400,2012-06-19 02:06:00,,EMPLOYEE IS KILLED WHEN RUN-OVER BY BUS WHILE TAKING A NAP U,"SHOULDER,AGRICULTURE,CRUSHED,FRACTURE,RUN OVER,NECK,FACE,BUS",,,,,,,X,,,2017-02-24 01:00:54.645861
220702187,0626600,2015-01-29 12:01:00,,CONSTRUCTION COMPANY OWNER IS KILLED IN FALL FROM ROOF,"SEAL,RESIDENTIAL CONSTRUCTION,ROOF,HEAD,BUILDING,FALL,FALL PROTECTION,FRACTURE,CONSTRUCTION,SKULL",A,2,28,,A,,X,,,2017-02-24 01:00:54.645861
220741631,0627500,2015-02-23 04:02:00,,EMPLOYEE IS CRUSHED WHEN TRUCK'S TRANSMISSION SLIPS GEARS,"CRUSHING,VEHICLE IN GEAR,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220293559,0523400,2012-06-08 10:06:00,,EMPLOYEE IS INJURED IN FALL FROM FIRST FLOOR WHILE FRAMING W,"WORK SURFACE,FALL,FRACTURE,LEG,FALL PROTECTION,ELEVATED WORK PLATFORM,ANKLE,CONSTRUCTION",B,1,,D,A,,,,,2017-02-24 01:00:54.645861
220198550,0418100,2012-06-15 03:06:00,,EMPLOYEE IS CRUSHED AND KILLED BY PILL PRESS,"PRESS,TORSO,CAUGHT BETWEEN,STRUCK BY,CRUSHED,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220270755,0418200,2012-05-07 08:05:00,,EMPLOYEE FATALLY INJURED AFTER FALLING 22 FEET FROM A FLAT R,"FALL,ROOF",C,,,A,B,,X,,,2017-02-24 01:00:54.645861
220720429,0950641,2015-01-10 05:01:00,,EMPLOYEE IS KILLED IN SLIP AND FALL ACCIDENT,"SLIP,SLIPPERY SURFACE,FALL,WORK SURFACE",,,,,,,X,,,2017-02-24 01:00:54.645861
220272751,0317900,2012-08-21 01:08:00,,EMPLOYEE IS CRUSHED AND KILLED WHEN PINNED BY TRACTOR TRAILE,"PELVIS,LEG,MOTOR VEHICLE,ABDOMEN,TRACTOR TRAILER,CRUSHED,CHEST,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220916662,0454716,2016-12-24 10:12:00,,EMPLOYEE FALLS THROUGH SKYLIGHT AND IS KILLED,"SKYLIGHT,UNGUARDED,FALL PROTECTION,HEAD,FALL",C,1,30,,B,,X,,,2017-02-24 01:00:54.645861
220747463,0627100,2015-03-10 10:03:00,,EMPLOYEE  IS KILLED IN FALL FROM A TREE TRIMMING BUCKET TRUC,"TREE TRIMMING,AERIAL LIFT,FALL,FALL PROTECTION,FALLING OBJECT,CHAIN SAW",,,,,,,X,,,2017-02-24 01:00:54.645861
220748313,0627510,2015-03-10 10:03:00,,THREE EMPLOYEES ARE KILLED IN RIG FIRE,"SMOKE,WELL,WELL SERVICE RIG,BURN,GAS,RIGGING,IGNITION SYSTEM,FIRE,WELLHEAD,SMOKE INHALATION",,,,,,,X,,,2017-02-24 01:00:54.645861
220738462,0317500,2015-02-17 03:02:00,,EMPLOYEE IS KILLED WHEN THROWN FROM BUCKET TRUCK WHILE TRIMM,"TREE TRIMMING,AERIAL LIFT,FALL,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220698872,0419700,2015-01-04 11:01:00,,EMPLOYEE DIES FROM HEAD INJURIES IN SKATEBOARDING INCIDENT,"CONCRETE SLAB,HEAD,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220701452,0830500,2015-01-14 10:01:00,,"EMPLOYEE SLIPS ON ICE AND FALLS, FRACTURING ANKLE.","SLIP,SLIPPERY SURFACE,SURVEYOR,FALL,FRACTURE,CONSTRUCTION,BUILDING,ANKLE",C,2,20,E,A,,,,,2017-02-24 01:00:54.645861
220324552,0336000,2012-06-07 03:06:00,,EMPLOYEE IS SEVERELY BURNED WHEN LADLE FULL OF MOLTEN METAL ,"STRUCK BY,SMOKE INHALATION,BURN,EXPLOSIVE MIXING,MOLTEN METAL,LADLE,EXPLOSION VENTING,BACK,SHOULDER",,,,,,,,,,2017-02-24 01:00:54.645861
220713036,0253420,2015-01-21 03:01:00,,EMPLOYEE KILLED IN AN AUTOMOBILE ACCIDENT,"STRUCK AGAINST,MOTOR VEHICLE,LOST CONTROL,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220714224,0355112,2015-01-28 06:01:00,,EMPLOYEE KILLED IN COLLISION WITH A PARKED TRAILER WHILE DRI,"STRUCK AGAINST,MOTOR VEHICLE,CHEST,COLLISION,GOLF CART,TRAILER",,,,,,,X,,,2017-02-24 01:00:54.645861
220717821,0134000,2015-02-09 01:02:00,,AN EMPLOYEE DIED AFTER BEING STRUCK BY A SNOW PLOW OPERATOR.,"CRUSHING,STRUCK BY,BACK-UP ALARM,MOTOR VEHICLE,TRUCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220718449,1055310,2015-02-04 04:02:00,,AN EMPLOYEE WAS HIT IN THE LEG WITH A LOG.,"STRUCK BY,LOG",,,,,,,,,,2017-02-24 01:00:54.645861
220720023,0213600,2015-02-07 06:02:00,,EMPLOYEE DIED FROM A HEART ATTACK WHILE STANDING TO ASSIST A,"TRANSFORMER,HEART ATTACK",,,,,,,X,,,2017-02-24 01:00:54.645861
220721427,0950631,2015-02-03 07:02:00,,EMPLOYEE SUSTAINS A CRUSHED FINGER WHILE OPERATING A TUBE CU,"PIPE,CRUSHED,FINGER,CRUSHING",,,,,,,,,,2017-02-24 01:00:54.645861
220722235,0950624,2015-02-10 08:02:00,,EMPLOYEE WAS FOUND DEAD AFTER TRIMMING TREES AND STACKING BR,TREE TRIMMING,,,,,,,X,,,2017-02-24 01:00:54.645861
220736714,0216000,2015-01-05 02:01:00,,EMPLOYEE IS KILLED IN FALL WHILE CUTTING DOWN TREE,"TREE,CHAIN SAW,FALL PROTECTION,FALL,TREE FELLING",,,,,,,X,,,2017-02-24 01:00:54.645861
220738819,0418200,2015-02-16 04:02:00,,EMPLOYEE DIES FROM ASPHYXIATION WHILE CLEANING SILO,"ASPHYXIATED,SILO",,,,,,,X,,,2017-02-24 01:00:54.645861
220739304,0454713,2015-02-02 11:02:00,,EMPLOYEE CRUSHED BETWEEN PRODUCT TRAYS AND A DESTACKER MECHA,"STRUCK BY,LOCKOUT/TAGOUT,RUPTURE,ABRASION,FACE,CRUSHED,ABDOMEN",,,,,,,X,,,2017-02-24 01:00:54.645861
220739460,0418600,2015-02-19 02:02:00,,EMPLOYEE BREAKS NECK IN FALL THROUGH HATCH,"SHIPYARD,BACK,FALL,NECK,HATCH,GRINDER,FLOOR OPENING",,,,,,,X,,,2017-02-24 01:00:54.645861
220739734,0626700,2015-02-10 09:02:00,,EMPLOYEE DIES WHEN STRUCK BY A BACKHOE BUCKET ASSEMBLY,"RIB,POWERED INDUSTRIAL VEHICLE,HEMORRHAGE,STRUCK BY,LOCKOUT/TAGOUT,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220296156,0625700,2012-08-20 07:08:00,,EMPLOYEE LOSES BOTH LEGS WHEN STRUCK BY PASSING AUTOMOBILE,"STRUCK BY,FRONT END LOADER,AMPUTATION,MOTOR VEHICLE,CONSTRUCTION VEHICLE",I,,,B,A,,X,,,2017-02-24 01:00:54.645861
220297758,0522000,2012-07-16 10:07:00,,EMPLOYEE IS BURNED WHILE REPLACING A BOILER HOT WATER HOSE,"STRUCK BY,BOILER,BURN",,,,,,,,,,2017-02-24 01:00:54.645861
220303358,0728900,2012-04-05 11:04:00,,EMPLOYEE RECEIVES ELECTRIC SHOCK WHILE TESTING ELECTRICAL CI,"PPE,LOCKOUT/TAGOUT,TEST EQUIPMENT,ELEC CIRC PART--MISC,ELECTRIC SHOCK",,,,,,,,,,2017-02-24 01:00:54.645861
220308357,0420600,2012-07-10 10:07:00,,EMPLOYEE FOUND DROWNED IN CANAL,"DROWNING,ROLL-OVER",,,,,,,X,,,2017-02-24 01:00:54.645861
220310551,0627510,2012-08-14 10:08:00,,EMPLOYEE IS ELECTROCUTED WHILE INSPECTING GROUND WIRE ON POW,"POWER LINE WORKER,POWER LINES,ELECTRICAL,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220314959,1032300,2012-05-17 05:05:00,,EMPLOYEE IS OVERCOME AND KILLED BY CARBON MONOXIDE FUMES.,"SHIPYARD,VAPOR,CLEANING,SHIP,LUNG,INHALATION,ENCLOSED SPACE,CARBON MONOXIDE,TOXIC FUMES,PAINT,TOXIC ATMOSPHERE,ASPHYXIATED",,,,,,,X,,,2017-02-24 01:00:54.645861
220193551,0213400,2012-06-16 10:06:00,,EMPLOYEE FALLS IN ELEVATOR SHAFT AND BLEEDS TO DEATH,"CAUGHT BETWEEN,ELEVATOR,FALL,CONFINED SPACE,ELEVATOR SHAFT",,,,,,,X,,,2017-02-24 01:00:54.645861
220194559,0626000,2012-06-14 03:06:00,,EMPLOYEE IS KILLED WHEN STRUCK-BY A PIPELINE PRESSURE MANIFO,"PIPELINE,PRESSURE PIPING,CRUDE OIL,STRUCK BY",M,,,F,A,,X,,,2017-02-24 01:00:54.645861
220195952,0419700,2012-06-14 11:06:00,,EMPLOYEE IS KILLED IN FALL FROM ROOF THROUGH SKYLIGHT,"SKYLIGHT,HEAD,ROOF,FLOOR OPENING,FALL",D,1,32,A,C,,X,,,2017-02-24 01:00:54.645861
220198758,0729300,2012-06-18 07:06:00,,EMPLOYEE IS KILLED IN FALL FROM FIXED LADDER,"FALL,LADDER,LOST BALANCE,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220063804,0523400,2012-02-07 07:02:00,,EMPLOYEE STRIKES HEAD ON CONCRETE FLOOR AFTER BEING STRUCK B,"TRACTOR TRAILER,LEG,CONCRETE SLAB,FALL,HEAD,INDUSTRIAL TRUCK,DOCK",,,,,,,,,,2017-02-24 01:00:54.645861
220064323,0830500,2012-02-08 09:02:00,,EMPLOYEE ELECTROCUTED WHEN BOOM TOUCHES HIGH POWER LINE,"BOOM,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220240154,0521700,2012-07-30 10:07:00,,EMPLOYEE IS STRUCK BY STEEL ROLL AND KILLED,"CRUSHING,STEEL,MATERIAL HANDLING,CAUGHT BY,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220027288,0523300,2011-06-29 09:06:00,,CAR FALLS FROM HYDRAULIC LIFT AND CRUSHES EMPLOYEE.,"CRUSHED,HYDRAULIC LIFT,LONGSHORING",,,,,,,X,,,2017-02-24 01:00:54.645861
220186159,0523300,2012-02-01 02:02:00,,EMPLOYEE SUFFERS FROM ELECTRICAL SHOCK WHILE BEING ELEVATED ,"PLATFORM,WORK SURFACE,HEAD,OVERHEAD POWER LINE,INDUSTRIAL TRUCK,ELECTRIC SHOCK",C,1,30,A,C,,,,,2017-02-24 01:00:54.645861
220252753,0521400,2012-08-09 03:08:00,,EMPLOYEE IS BURNED FROM FLASH FIRE.,"CHEMICAL,FIRE,FLASHBACK",A,2,,,B,,X,,,2017-02-24 01:00:54.645861
220150759,0626700,2012-04-19 10:04:00,,EMPLOYEE IS KILLED IN FALL FROM ROOF.,"SKYLIGHT,FALL PROTECTION,ROOF,LANYARD,FALL",H,1,24,C,B,,X,,,2017-02-24 01:00:54.645861
220064331,0215800,2012-02-11 06:02:00,,EMPLOYEE STRUCK BY SKIDSTEER.,"SKIDDER,STRUCK BY,CRUSHED,CAUGHT IN",,,,,,,X,,,2017-02-24 01:00:54.645861
220753354,0729700,2015-03-28 06:03:00,,EMPLOYEE IS KILLED BY ENGULFMENT INSIDE A CEMENT SILO.,"CRUSHING,ASPHYXIATED,CEMENT POWDER,MATERIAL HANDLING,CONFINED SPACE",,,,,,,X,,,2017-02-24 01:00:54.645861
220752257,0636900,2015-03-24 04:03:00,,EMPLOYEE STRUCK AND KILLED BY BLOCK AND ELEVATOR,"WIRE ROPE,OIL WELL DRILLING/SERVICING,RIGGING,ELEVATED WORK PLAT,ELEVATOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220267553,0626700,2012-06-15 11:06:00,,THREE EMPLOYEES RECEIVE BURNS FROM ARC FLASH,"BURN,CIRCUIT BREAKER,ELECTRICAL,EXPLOSION",,,,,,,,,,2017-02-24 01:00:54.645861
220284558,0626600,2012-07-20 01:07:00,,EMPLOYEE ELECTROCUTED WHILE PREPARING HOUSE MOVE,"SHOCK,ELECTRICAL CABINET,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220768113,0627100,2015-05-02 05:05:00,,EMPLOYEE AMPUTATES FINGER WHEN CLEARING CHUTE ON SNOW BLOWER,"SNOWPLOW BLADE,AMPUTATION,HAND,FINGER",,,,,,,,,,2017-02-24 01:00:54.645861
220313951,0213900,2012-04-20 11:04:00,,EMPLOYEE IS INJURED IN FALL WHEN SCAFFOLD COLLAPSES,"SCAFFOLDING,UNCONSCIOUSNESS,COLLAPSE,FALL,SCAFFOLD",A,3,,E,A,,,,,2017-02-24 01:00:54.645861
220701981,0419400,2015-01-29 01:01:00,,"EMPLOYEE IS INJURED IN FALL ONTO THE CONVEYOR, LATER DIES.","UNGUARDED,BACK,CONVEYOR,LEG,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220365167,0729700,2012-07-01 10:07:00,,EMPLOYEE BURNED BY AN ELECTRICAL ARC FLASH FIRE,"BURN,ELECTRICAL,ELECTRIC ARC,FIRE",,,,,,,,,,2017-02-24 01:00:54.645861
220766588,0552652,2015-01-08 10:01:00,,"ONE EMPLOYEE DIES, THREE HOSPITALIZED FROM FIRE AND SMOKE IN","SAND,FIRE,HEAT,COMBUSTIBLE DUST,SMOKE INHALATION,SMOKE",,,,,,,X,,,2017-02-24 01:00:54.645861
220845002,0317500,2016-04-14 09:04:00,,WORKER OPERATING RIDING MOWER IS CAUGHT BY CHAIN AND ASPHYXI,"ASPHYXIATED,NECK,CAUGHT BETWEEN,CAUGHT BY,LAWN MOWER,CHAIN",,,,,,,X,,,2017-02-24 01:00:54.645861
220890271,0213100,2016-09-21 12:09:00,,EMPLOYEE FALLS FROM A PUMP JACK SCAFFOLD AND IS KILLED,"ELEVATED WORK PLATFORM,SCAFFOLD,RESIDENTIAL CONSTRUCTION,JACK,FALL",A,,30,A,C,,X,,,2017-02-24 01:00:54.645861
220904924,0454711,2016-10-01 02:10:00,,EMPLOYEE IS KILLED IN FALLS FROM SECOND FLOOR WHEN BALCONY G,"STRUCTURAL COLLAPSE,FALL,LOST CONTROL,HEAD",A,2,,B,A,,X,,,2017-02-24 01:00:54.645861
220915656,0418200,2016-12-20 04:12:00,,EMPLOYEE IS KILLED WHEN CRUSHED BETWEEN TRANSFER CART AND DO,"PALLET,CRUSHING,STRUCK BY,MATERIAL HANDLING",,,,,,,X,,,2017-02-24 01:00:54.645861
220184550,0317700,2012-06-04 12:06:00,,EMPLOYEE?S HEAD IS CRUSHED BETWEEN FIXED POST AND THE BLOW H,"UNGUARDED,CRUSHED,CAUGHT BETWEEN,GUARD,LOCKOUT,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220172555,0625700,2012-05-10 12:05:00,,EMPLOYEE INJURES FOOT THAT LATER BECOMES INFECTED AND DIES F,"INFECTIOUS DISEASE,FOOT,INFECTION",,,,,,,X,,,2017-02-24 01:00:54.645861
220233555,0522900,2012-07-27 04:07:00,,EMPLOYEE FALLS FROM LADDER AND LATER DIES FROM TRAUMATIC HEA,"FALL,HEAD,MECHANIC,LADDER",,,,,,,X,,,2017-02-24 01:00:54.645861
220234751,0729700,2012-06-29 06:06:00,,EMPLOYEE IS CRUSHED AND KILLED BY A  TIPPED LOAD,"STRUCK BY,SLING,TORSO,CRUSHED,LEG,FALLING OBJECT,CRANE OPERATOR,CRANE,UNSTABLE LOAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220110340,0215000,2012-03-22 07:03:00,,EMPLOYEE IS KILLED AND TWO ARE INJURED IN A BUILDING COLLAPS,"STEEL BEAM,BEAM,COLLAPSE,LACERATION,CONCRETE",,,,,,,X,,,2017-02-24 01:00:54.645861
220185151,0625500,2012-06-04 04:06:00,,EMPLOYEE IS KILLED IN FALL THROUGH OPENING TO THE HIGHWAY BE,"UNGUARDED FL OPENING,FALL,FLOOR HOLE",I,,50,,A,,X,,,2017-02-24 01:00:54.645861
220255558,0627100,2012-08-15 12:08:00,,EMPLOYEE AT AN EXCAVATION SITE BECOMES ILL AND DIES.,"TRENCH,EXCAVATION,HEAT STROKE,HEAT EXHAUSTION,HEART ATTACK,CARDIOVASC SYSTEM,CONSTRUCTION",,,,,,,X,,,2017-02-24 01:00:54.645861
220103121,0936200,2012-02-28 11:02:00,,EMPLOYEE STRUCK AND KILLED BY A VAN,"STRUCK BY,TRUCK,LEG,DRIVER",,,,,,,X,,,2017-02-24 01:00:54.645861
220105522,0625400,2012-03-14 01:03:00,,EMPLOYEE FALLS WHILE REFRAMING A WINDOW AND IS KILLED.,"FALL,HEAD,FALL PROTECTION",A,2,11,,A,,X,,,2017-02-24 01:00:54.645861
